m49,iso,year,indicator_id,old_indicator_id,value
348,HUN,2017,23,1215,No
348,HUN,2017,24,1213,Yes
348,HUN,2017,25,1214,Yes
348,HUN,2017,29,1315,1
348,HUN,2017,31,1111,No
348,HUN,2017,32,1301,No
348,HUN,2017,34,1307,2005
348,HUN,2013,35,1106,13667.70279
348,HUN,2014,35,1106,14201.44883
348,HUN,2015,35,1106,12483.86594
348,HUN,2016,35,1106,12820.0882
348,HUN,2017,35,1106,14224.84646
348,HUN,2017,36,1316,1
348,HUN,2017,37,1501,0.491794795
348,HUN,2017,38,1317,1
348,HUN,2017,41,1319,0
348,HUN,2017,42,1108,No
348,HUN,2017,43,1303,10
348,HUN,2017,44,1320,1
348,HUN,2017,45,1109,High Income
348,HUN,2017,46,1321,1
348,HUN,2017,47,1322,1
348,HUN,2018,48,35,1
348,HUN,2017,49,1112,No
348,HUN,2017,50,1212,Yes
348,HUN,2017,51,1603,2010
348,HUN,2017,52,1337,"World Health Survey, 2003"
348,HUN,2017,53,1604,2012
348,HUN,2017,54,1602,2011
348,HUN,2017,55,1605,2014
348,HUN,2017,56,1606,2012
348,HUN,2017,57,1323,1
348,HUN,2017,58,1222,Yes
348,HUN,2017,60,1202,Yes
348,HUN,2017,64,1326,1
348,HUN,2017,65,43,1
348,HUN,2017,70,1507,Not Available
348,HUN,2017,71,1509,Not Available
348,HUN,2017,72,1508,Not Available
348,HUN,2017,73,1511,Not Available
348,HUN,2017,74,1512,Not Available
348,HUN,2017,77,1114,http://www.ksh.hu/?lang=en
348,HUN,2016,78,6,58.7
348,HUN,2017,78,6,51.2
348,HUN,2016,79,6,79.6
348,HUN,2017,79,6,74.1
348,HUN,2016,80,6,60
348,HUN,2017,80,6,64.3
348,HUN,2016,81,6,68.5
348,HUN,2017,81,6,68.5
348,HUN,2016,82,6,50
348,HUN,2017,82,6,38
348,HUN,2016,83,6,54
348,HUN,2017,83,6,54
348,HUN,2016,84,6,52
348,HUN,2017,84,6,46
348,HUN,2016,85,6,56.7
348,HUN,2017,85,6,56.1
348,HUN,2016,86,6,57.7
348,HUN,2017,86,6,53.7
348,HUN,2016,87,6,51.3
348,HUN,2017,87,6,46.7
348,HUN,2016,88,6,56.3
348,HUN,2017,88,6,50
348,HUN,2016,89,6,53.8
348,HUN,2017,89,6,48.3
348,HUN,2017,90,1206,Yes
348,HUN,2017,91,1502,Not Available
348,HUN,2017,92,1327,1
348,HUN,2013,94,1105,9841697
348,HUN,2014,94,1105,9813335
348,HUN,2015,94,1105,9783925
348,HUN,2016,94,1105,9753281
348,HUN,2017,94,1105,9721559
348,HUN,2017,97,1208,Yes
348,HUN,2017,99,1331,0.66667
348,HUN,2017,100,1207,Yes
348,HUN,2017,101,1514,Not Available
348,HUN,2017,102,1504,0.768639028
348,HUN,2017,103,1505,0.404108435
348,HUN,2017,104,1302,Yes
348,HUN,2017,109,1110,No
348,HUN,2017,114,1406,Not Available
348,HUN,2017,119,1305,SNA 2008
348,HUN,2017,120,10,1
348,HUN,2006,121,9,
348,HUN,2007,121,9,48700
348,HUN,2008,121,9,
348,HUN,2009,121,9,
348,HUN,2010,121,9,
348,HUN,2011,121,9,
348,HUN,2012,121,9,
348,HUN,2013,121,9,
348,HUN,2014,121,9,
348,HUN,2015,121,9,
348,HUN,2016,121,9,
348,HUN,2006-2008,123,9,48700
348,HUN,2006-2015,122,9,48700
348,HUN,2007-2009,123,9,48700
348,HUN,2007-2016,122,9,48700
348,HUN,2008-2010,123,9,NA
348,HUN,2009-2011,123,9,NA
348,HUN,2010-2012,123,9,NA
348,HUN,2011-2013,123,9,NA
348,HUN,2012-2014,123,9,NA
348,HUN,2013-2015,123,9,NA
348,HUN,2014-2016,123,9,NA
348,HUN,2017,125,1335,1
348,HUN,2017,127,1401,Not Available
348,HUN,2017,129,1209,Yes
348,HUN,2017,130,1211,Yes
348,HUN,2017,133,1205,Yes
360,IDN,2017,1,1308,1
360,IDN,2017,2,1217,93
360,IDN,2017,3,1210,Yes
360,IDN,2018,4,,0
360,IDN,2004,5,22,1
360,IDN,2005,5,22,1
360,IDN,2006,5,22,1
360,IDN,2007,5,22,1
360,IDN,2008,5,22,1
360,IDN,2009,5,22,1
360,IDN,2010,5,22,1
360,IDN,2011,5,22,1
360,IDN,2012,5,22,1
360,IDN,2013,5,22,1
360,IDN,2014,5,22,1
360,IDN,2015,5,22,1
360,IDN,2016,5,22,1
360,IDN,2017,5,22,1
360,IDN,2017,6,1216,265
360,IDN,2004,7,42,1
360,IDN,2005,7,42,1
360,IDN,2006,7,42,1
360,IDN,2007,7,42,1
360,IDN,2008,7,42,1
360,IDN,2009,7,42,1
360,IDN,2010,7,42,1
360,IDN,2011,7,42,1
360,IDN,2012,7,42,1
360,IDN,2013,7,42,1
360,IDN,2014,7,42,1
360,IDN,2015,7,42,1
360,IDN,2016,7,42,1
360,IDN,2017,7,42,1
360,IDN,2017,8,1304,No
360,IDN,2017,9,1311,1
360,IDN,2017,10,1312,1
360,IDN,2017,11,1313,1
360,IDN,2017,12,1203,No
360,IDN,2017,13,1403,14
360,IDN,2017,14,1402,50293151.97
360,IDN,2004,15,12,1
360,IDN,2005,15,12,1
360,IDN,2006,15,12,1
360,IDN,2007,15,12,1
360,IDN,2008,15,12,1
360,IDN,2009,15,12,1
360,IDN,2010,15,12,1
360,IDN,2011,15,12,1
360,IDN,2012,15,12,1
360,IDN,2013,15,12,1
360,IDN,2014,15,12,1
360,IDN,2015,15,12,1
360,IDN,2016,15,12,1
360,IDN,2017,15,12,1
360,IDN,2017,16,1503,-0.453910321
360,IDN,2018,17,,0
360,IDN,2017,18,1306,2012
360,IDN,2018,19,,0
360,IDN,2018,20,,0
360,IDN,2018,21,,1
360,IDN,2018,22,,0
360,IDN,2017,23,1215,Yes
360,IDN,2017,24,1213,Yes
360,IDN,2017,25,1214,Yes
360,IDN,2018,26,,0
360,IDN,2018,27,,1
360,IDN,2018,28,,0
360,IDN,2017,29,1315,1
360,IDN,2018,30,,0
360,IDN,2017,31,1111,No
360,IDN,2017,32,1301,No
360,IDN,2018,33,,1
360,IDN,2017,34,1307,2010
360,IDN,2013,35,1106,3620.663981
360,IDN,2014,35,1106,3491.595887
360,IDN,2015,35,1106,3334.549075
360,IDN,2016,35,1106,3570.284615
360,IDN,2017,35,1106,3846.864323
360,IDN,2017,36,1316,1
360,IDN,2017,37,1501,-0.224536434
360,IDN,2017,38,1317,1
360,IDN,2004,40,32,1
360,IDN,2005,40,32,1
360,IDN,2006,40,32,1
360,IDN,2007,40,32,1
360,IDN,2008,40,32,1
360,IDN,2009,40,32,1
360,IDN,2010,40,32,1
360,IDN,2011,40,32,1
360,IDN,2012,40,32,1
360,IDN,2013,40,32,1
360,IDN,2014,40,32,1
360,IDN,2015,40,32,1
360,IDN,2016,40,32,1
360,IDN,2017,40,32,1
360,IDN,2017,41,1319,1
360,IDN,2017,42,1108,No
360,IDN,2017,43,1303,3
360,IDN,2017,44,1320,0
360,IDN,2017,45,1109,Lower Middle Income
360,IDN,2017,46,1321,1
360,IDN,2017,47,1322,1
360,IDN,2018,48,35,1
360,IDN,2017,49,1112,No
360,IDN,2017,50,1212,Yes
360,IDN,2017,51,1603,2013
360,IDN,2017,52,1337,"Demographic and Health Survey, 2012"
360,IDN,2017,53,1604,2011
360,IDN,2017,54,1602,2010
360,IDN,2017,55,1605,2014
360,IDN,2017,56,1606,2000
360,IDN,2017,57,1323,1
360,IDN,2017,58,1222,Yes
360,IDN,2004,59,1,90
360,IDN,2005,59,1,80
360,IDN,2006,59,1,80
360,IDN,2007,59,1,90
360,IDN,2008,59,1,90
360,IDN,2009,59,1,80
360,IDN,2010,59,1,80
360,IDN,2011,59,1,70
360,IDN,2012,59,1,70
360,IDN,2013,59,1,60
360,IDN,2014,59,1,70
360,IDN,2015,59,1,80
360,IDN,2016,59,1,80
360,IDN,2017,59,1,80
360,IDN,2017,60,1202,Yes
360,IDN,2018,61,13,1
360,IDN,2004,62,28,1
360,IDN,2005,62,28,0
360,IDN,2006,62,28,0
360,IDN,2007,62,28,1
360,IDN,2008,62,28,1
360,IDN,2009,62,28,1
360,IDN,2010,62,28,1
360,IDN,2011,62,28,1
360,IDN,2012,62,28,0
360,IDN,2013,62,28,0
360,IDN,2014,62,28,0
360,IDN,2015,62,28,1
360,IDN,2016,62,28,1
360,IDN,2017,62,28,1
360,IDN,2018,63,47,1
360,IDN,2017,64,1326,0
360,IDN,2018,66,,1
360,IDN,2018,67,,1
360,IDN,2018,68,,0
360,IDN,2018,69,,0
360,IDN,2017,70,1507,Strategy expired
360,IDN,2017,71,1509,BPS Strategic Plan
360,IDN,2017,72,1508,Planned
360,IDN,2017,73,1511,2010-14
360,IDN,2017,74,1512,2017-2021
360,IDN,2018,75,,1
360,IDN,2018,76,,1
360,IDN,2017,77,1114,http://www.bps.go.id/
360,IDN,2015,78,6,53.2
360,IDN,2016,78,6,46.9
360,IDN,2017,78,6,60.4
360,IDN,2015,79,6,70.4
360,IDN,2016,79,6,64.8
360,IDN,2017,79,6,72.2
360,IDN,2015,80,6,30
360,IDN,2016,80,6,35.7
360,IDN,2017,80,6,64.3
360,IDN,2015,81,6,47.6
360,IDN,2016,81,6,48.4
360,IDN,2017,81,6,67.7
360,IDN,2015,82,6,52
360,IDN,2016,82,6,50
360,IDN,2017,82,6,66
360,IDN,2015,83,6,24
360,IDN,2016,83,6,24
360,IDN,2017,83,6,52
360,IDN,2015,84,6,38
360,IDN,2016,84,6,37
360,IDN,2017,84,6,59
360,IDN,2015,85,6,27.6
360,IDN,2016,85,6,30.7
360,IDN,2017,85,6,58.8
360,IDN,2015,86,6,39.9
360,IDN,2016,86,6,38.5
360,IDN,2017,86,6,59.5
360,IDN,2015,87,6,41.3
360,IDN,2016,87,6,30
360,IDN,2017,87,6,45.6
360,IDN,2015,88,6,28.8
360,IDN,2016,88,6,32.5
360,IDN,2017,88,6,60
360,IDN,2015,89,6,35
360,IDN,2016,89,6,31.3
360,IDN,2017,89,6,52.8
360,IDN,2017,90,1206,Yes
360,IDN,2017,91,1502,Yes
360,IDN,2018,91,,1
360,IDN,2017,92,1327,1
360,IDN,2004,93,2,90
360,IDN,2005,93,2,93.33333
360,IDN,2006,93,2,96.66667
360,IDN,2007,93,2,100
360,IDN,2008,93,2,100
360,IDN,2009,93,2,100
360,IDN,2010,93,2,100
360,IDN,2011,93,2,100
360,IDN,2012,93,2,100
360,IDN,2013,93,2,100
360,IDN,2014,93,2,100
360,IDN,2015,93,2,93.3334
360,IDN,2016,93,2,100
360,IDN,2017,93,2,100
360,IDN,2013,94,1105,252032263
360,IDN,2014,94,1105,255131116
360,IDN,2015,94,1105,258162113
360,IDN,2016,94,1105,261115456
360,IDN,2017,94,1105,263991379
360,IDN,2004,95,27,1
360,IDN,2005,95,27,1
360,IDN,2006,95,27,1
360,IDN,2007,95,27,1
360,IDN,2008,95,27,1
360,IDN,2009,95,27,1
360,IDN,2010,95,27,1
360,IDN,2011,95,27,1
360,IDN,2012,95,27,1
360,IDN,2013,95,27,1
360,IDN,2014,95,27,1
360,IDN,2015,95,27,1
360,IDN,2016,95,27,1
360,IDN,2017,95,27,1
360,IDN,2004,96,32,1
360,IDN,2005,96,32,1
360,IDN,2006,96,32,1
360,IDN,2007,96,32,1
360,IDN,2008,96,32,1
360,IDN,2009,96,32,1
360,IDN,2010,96,32,1
360,IDN,2011,96,32,1
360,IDN,2012,96,32,1
360,IDN,2013,96,32,1
360,IDN,2014,96,32,1
360,IDN,2015,96,32,1
360,IDN,2016,96,32,1
360,IDN,2017,96,32,1
360,IDN,2017,97,1208,Yes
360,IDN,2018,98,,1
360,IDN,2017,99,1331,1
360,IDN,2017,100,1207,Yes
360,IDN,2017,101,1514,2010-14
360,IDN,2017,102,1504,-0.210573971
360,IDN,2017,103,1505,-0.412583739
360,IDN,2017,104,1302,Yes
360,IDN,2017,109,1110,No
360,IDN,2018,110,,0
360,IDN,2004,111,3,80
360,IDN,2005,111,3,80
360,IDN,2006,111,3,80
360,IDN,2007,111,3,80
360,IDN,2008,111,3,80
360,IDN,2009,111,3,80
360,IDN,2010,111,3,80
360,IDN,2011,111,3,80
360,IDN,2012,111,3,80
360,IDN,2013,111,3,80
360,IDN,2014,111,3,80
360,IDN,2015,111,3,80
360,IDN,2016,111,3,80
360,IDN,2017,111,3,80
360,IDN,2004,112,7,1
360,IDN,2005,112,7,1
360,IDN,2006,112,7,1
360,IDN,2007,112,7,1
360,IDN,2008,112,7,1
360,IDN,2009,112,7,1
360,IDN,2010,112,7,1
360,IDN,2011,112,7,1
360,IDN,2012,112,7,1
360,IDN,2013,112,7,1
360,IDN,2014,112,7,1
360,IDN,2015,112,7,1
360,IDN,2016,112,7,1
360,IDN,2017,112,7,1
360,IDN,2004,113,4,86.66666667
360,IDN,2005,113,4,84.44444444
360,IDN,2006,113,4,85.55555556
360,IDN,2007,113,4,90
360,IDN,2008,113,4,90
360,IDN,2009,113,4,86.66666667
360,IDN,2010,113,4,86.66666667
360,IDN,2011,113,4,83.33333333
360,IDN,2012,113,4,83.33333333
360,IDN,2013,113,4,80
360,IDN,2014,113,4,83.33333333
360,IDN,2015,113,4,84.44446667
360,IDN,2016,113,4,86.66666667
360,IDN,2017,113,4,86.66666667
360,IDN,2017,114,1406,Not Available
360,IDN,2018,118,,1
360,IDN,2017,119,1305,SNA 1993
360,IDN,2006,121,9,795895.3
360,IDN,2007,121,9,1067527
360,IDN,2008,121,9,787101.62
360,IDN,2009,121,9,121826.05
360,IDN,2010,121,9,215466.86
360,IDN,2011,121,9,47317007.39
360,IDN,2012,121,9,417493.88
360,IDN,2013,121,9,70213
360,IDN,2014,121,9,133011
360,IDN,2015,121,9,345306.95
360,IDN,2016,121,9,615634.02
360,IDN,2006-2008,123,9,2650523.92
360,IDN,2006-2015,122,9,51270849.05
360,IDN,2007-2009,123,9,1976454.67
360,IDN,2007-2016,122,9,51090587.77
360,IDN,2008-2010,123,9,1124394.53
360,IDN,2009-2011,123,9,47654300.3
360,IDN,2010-2012,123,9,47949968.13
360,IDN,2011-2013,123,9,47804714.27
360,IDN,2012-2014,123,9,620717.88
360,IDN,2013-2015,123,9,548530.95
360,IDN,2014-2016,123,9,1093951.97
360,IDN,2018,124,,0
360,IDN,2017,125,1335,1
360,IDN,2018,126,,0
360,IDN,2018,127,34,36.5
360,IDN,2017,127,1401,Not Available
360,IDN,2018,128,,1
360,IDN,2017,129,1209,Yes
360,IDN,2017,130,1211,Yes
360,IDN,2004,131,8,0
360,IDN,2005,131,8,0
360,IDN,2006,131,8,0
360,IDN,2007,131,8,0
360,IDN,2008,131,8,0
360,IDN,2009,131,8,0
360,IDN,2010,131,8,0
360,IDN,2011,131,8,0
360,IDN,2012,131,8,0
360,IDN,2013,131,8,0
360,IDN,2014,131,8,0
360,IDN,2015,131,8,0
360,IDN,2016,131,8,0
360,IDN,2017,131,8,0
360,IDN,2017,133,1205,Yes
360,IDN,2018,132,,1
360,IDN,2018,134,,1
833,IMN,2017,1,1308,Not Available
833,IMN,2017,2,1217,0
833,IMN,2017,3,1210,No
833,IMN,2017,6,1216,0
833,IMN,2017,8,1304,No
833,IMN,2017,9,1311,Not Available
833,IMN,2017,10,1312,Not Available
833,IMN,2017,11,1313,Not Available
833,IMN,2017,12,1203,Yes
833,IMN,2017,13,1403,0
833,IMN,2017,14,1402,0
833,IMN,2017,16,1503,Not Available
833,IMN,2017,18,1306,Not Available
833,IMN,2017,23,1215,No
833,IMN,2017,24,1213,No
833,IMN,2017,25,1214,No
833,IMN,2017,29,1315,Not Available
833,IMN,2017,31,1111,No
833,IMN,2017,32,1301,No
833,IMN,2017,34,1307,Not Available
833,IMN,2013,35,1106,82356.82337
833,IMN,2014,35,1106,89941.64429
833,IMN,2015,35,1106,81672.0227
833,IMN,2016,35,1106,
833,IMN,2017,35,1106,
833,IMN,2017,36,1316,Not Available
833,IMN,2017,37,1501,Not Available
833,IMN,2017,38,1317,Not Available
833,IMN,2017,41,1319,Not Available
833,IMN,2017,42,1108,No
833,IMN,2017,43,1303,0
833,IMN,2017,44,1320,Not Available
833,IMN,2017,45,1109,High Income
833,IMN,2017,46,1321,Not Available
833,IMN,2017,47,1322,Not Available
833,IMN,2017,49,1112,No
833,IMN,2017,50,1212,No
833,IMN,2017,51,1603,Not Available
833,IMN,2017,52,1337,Not Available
833,IMN,2017,53,1604,Not Available
833,IMN,2017,54,1602,Not Available
833,IMN,2017,55,1605,Not Available
833,IMN,2017,56,1606,Not Available
833,IMN,2017,57,1323,Not Available
833,IMN,2017,58,1222,Not Available
833,IMN,2017,60,1202,No
833,IMN,2017,64,1326,Not Available
833,IMN,2017,70,1507,Not Available
833,IMN,2017,71,1509,Not Available
833,IMN,2017,72,1508,Not Available
833,IMN,2017,73,1511,Not Available
833,IMN,2017,74,1512,Not Available
833,IMN,2017,77,1114,Not Available
833,IMN,2017,90,1206,No
833,IMN,2017,91,1502,Not Available
833,IMN,2017,92,1327,Not Available
833,IMN,2013,94,1105,82013
833,IMN,2014,94,1105,82590
833,IMN,2015,94,1105,83167
833,IMN,2016,94,1105,83737
833,IMN,2017,94,1105,84287
833,IMN,2017,97,1208,No
833,IMN,2017,99,1331,Not Available
833,IMN,2017,100,1207,No
833,IMN,2017,101,1514,Not Available
833,IMN,2017,102,1504,Not Available
833,IMN,2017,103,1505,Not Available
833,IMN,2017,104,1302,No
833,IMN,2017,109,1110,No
833,IMN,2017,114,1406,Not Available
833,IMN,2017,119,1305,Not Available
833,IMN,2017,125,1335,Not Available
833,IMN,2017,127,1401,Not Available
833,IMN,2017,129,1209,No
833,IMN,2017,130,1211,No
833,IMN,2017,133,1205,No
356,IND,2017,1,1308,1
356,IND,2017,2,1217,120
356,IND,2017,3,1210,Yes
356,IND,2018,4,,0
356,IND,2004,5,22,1
356,IND,2005,5,22,1
356,IND,2006,5,22,1
356,IND,2007,5,22,1
356,IND,2008,5,22,1
356,IND,2009,5,22,1
356,IND,2010,5,22,1
356,IND,2011,5,22,1
356,IND,2012,5,22,1
356,IND,2013,5,22,1
356,IND,2014,5,22,1
356,IND,2015,5,22,1
356,IND,2016,5,22,1
356,IND,2017,5,22,1
356,IND,2017,6,1216,148
356,IND,2004,7,42,1
356,IND,2005,7,42,1
356,IND,2006,7,42,1
356,IND,2007,7,42,1
356,IND,2008,7,42,1
356,IND,2009,7,42,1
356,IND,2010,7,42,1
356,IND,2011,7,42,1
356,IND,2012,7,42,1
356,IND,2013,7,42,1
356,IND,2014,7,42,1
356,IND,2015,7,42,1
356,IND,2016,7,42,1
356,IND,2017,7,42,1
356,IND,2017,8,1304,Yes
356,IND,2017,9,1311,1
356,IND,2017,10,1312,0.66667
356,IND,2017,11,1313,1
356,IND,2017,12,1203,No
356,IND,2017,13,1403,371
356,IND,2017,14,1402,19099680.07
356,IND,2004,15,12,0
356,IND,2005,15,12,0
356,IND,2006,15,12,1
356,IND,2007,15,12,1
356,IND,2008,15,12,1
356,IND,2009,15,12,1
356,IND,2010,15,12,1
356,IND,2011,15,12,1
356,IND,2012,15,12,1
356,IND,2013,15,12,1
356,IND,2014,15,12,1
356,IND,2015,15,12,1
356,IND,2016,15,12,1
356,IND,2017,15,12,1
356,IND,2017,16,1503,-0.380446225
356,IND,2018,17,,0
356,IND,2017,18,1306,2011/12
356,IND,2018,19,,0
356,IND,2018,20,,0
356,IND,2018,21,,0
356,IND,2018,22,,0
356,IND,2017,23,1215,Yes
356,IND,2017,24,1213,Yes
356,IND,2017,25,1214,Yes
356,IND,2018,26,,1
356,IND,2018,27,,1
356,IND,2018,28,,0
356,IND,2017,29,1315,1
356,IND,2018,30,,1
356,IND,2017,31,1111,No
356,IND,2017,32,1301,No
356,IND,2018,33,,1
356,IND,2017,34,1307,2011/12
356,IND,2013,35,1106,1452.195373
356,IND,2014,35,1106,1576.004018
356,IND,2015,35,1106,1606.038285
356,IND,2016,35,1106,1717.473878
356,IND,2017,35,1106,1939.612984
356,IND,2017,36,1316,0.66667
356,IND,2017,37,1501,0.100586176
356,IND,2017,38,1317,1
356,IND,2004,40,32,1
356,IND,2005,40,32,1
356,IND,2006,40,32,1
356,IND,2007,40,32,1
356,IND,2008,40,32,1
356,IND,2009,40,32,1
356,IND,2010,40,32,1
356,IND,2011,40,32,1
356,IND,2012,40,32,1
356,IND,2013,40,32,1
356,IND,2014,40,32,1
356,IND,2015,40,32,1
356,IND,2016,40,32,1
356,IND,2017,40,32,1
356,IND,2017,41,1319,0
356,IND,2017,42,1108,Yes
356,IND,2017,43,1303,3
356,IND,2017,44,1320,1
356,IND,2017,45,1109,Lower Middle Income
356,IND,2017,46,1321,1
356,IND,2017,47,1322,1
356,IND,2018,48,35,1
356,IND,2017,49,1112,No
356,IND,2017,50,1212,Yes
356,IND,2017,51,1603,2010/11
356,IND,2017,52,1337,"Demographic and Health Survey, 2005/06"
356,IND,2017,53,1604,2011
356,IND,2017,54,1602,2011
356,IND,2017,55,1605,2014
356,IND,2017,56,1606,2010
356,IND,2017,57,1323,0.66667
356,IND,2017,58,1222,Yes
356,IND,2004,59,1,80
356,IND,2005,59,1,70
356,IND,2006,59,1,80
356,IND,2007,59,1,90
356,IND,2008,59,1,90
356,IND,2009,59,1,80
356,IND,2010,59,1,90
356,IND,2011,59,1,80
356,IND,2012,59,1,80
356,IND,2013,59,1,70
356,IND,2014,59,1,80
356,IND,2015,59,1,80
356,IND,2016,59,1,90
356,IND,2017,59,1,100
356,IND,2017,60,1202,Yes
356,IND,2018,61,13,1
356,IND,2004,62,28,1
356,IND,2005,62,28,0
356,IND,2006,62,28,0
356,IND,2007,62,28,1
356,IND,2008,62,28,1
356,IND,2009,62,28,1
356,IND,2010,62,28,1
356,IND,2011,62,28,1
356,IND,2012,62,28,1
356,IND,2013,62,28,1
356,IND,2014,62,28,1
356,IND,2015,62,28,1
356,IND,2016,62,28,1
356,IND,2017,62,28,1
356,IND,2018,63,47,1
356,IND,2017,64,1326,1
356,IND,2018,66,,1
356,IND,2018,67,,1
356,IND,2018,68,,1
356,IND,2018,69,,0
356,IND,2017,70,1507,Implementation
356,IND,2017,71,1509,Strategic Plan
356,IND,2017,72,1508,Not yet planned
356,IND,2017,73,1511,2011-16
356,IND,2017,74,1512,Not Available
356,IND,2018,75,,1
356,IND,2018,76,,1
356,IND,2017,77,1114,http://mospi.nic.in/Mospi_New/site/home.aspx
356,IND,2015,78,6,56.2
356,IND,2016,78,6,49.9
356,IND,2017,78,6,45.9
356,IND,2015,79,6,66.7
356,IND,2016,79,6,53.7
356,IND,2017,79,6,51.9
356,IND,2015,80,6,31.4
356,IND,2016,80,6,60
356,IND,2017,80,6,61.4
356,IND,2015,81,6,46.8
356,IND,2016,81,6,57.3
356,IND,2017,81,6,57.3
356,IND,2015,82,6,48
356,IND,2016,82,6,52
356,IND,2017,82,6,46
356,IND,2015,83,6,32
356,IND,2016,83,6,58
356,IND,2017,83,6,62
356,IND,2015,84,6,40
356,IND,2016,84,6,55
356,IND,2017,84,6,54
356,IND,2015,85,6,34.5
356,IND,2016,85,6,57.2
356,IND,2017,85,6,58.9
356,IND,2015,86,6,44.9
356,IND,2016,86,6,53.7
356,IND,2017,86,6,52.7
356,IND,2015,87,6,56.3
356,IND,2016,87,6,45
356,IND,2017,87,6,41.1
356,IND,2015,88,6,40
356,IND,2016,88,6,53.8
356,IND,2017,88,6,53.3
356,IND,2015,89,6,48.1
356,IND,2016,89,6,49.4
356,IND,2017,89,6,47.2
356,IND,2017,90,1206,Yes
356,IND,2017,91,1502,Not Available
356,IND,2018,91,,0
356,IND,2017,92,1327,1
356,IND,2004,93,2,76.66667
356,IND,2005,93,2,83.33333
356,IND,2006,93,2,80
356,IND,2007,93,2,66.66667
356,IND,2008,93,2,70
356,IND,2009,93,2,66.66667
356,IND,2010,93,2,73.33333
356,IND,2011,93,2,70
356,IND,2012,93,2,66.66667
356,IND,2013,93,2,70
356,IND,2014,93,2,83.33333333
356,IND,2015,93,2,73.3334
356,IND,2016,93,2,73.3334
356,IND,2017,93,2,93.3334
356,IND,2013,94,1105,1278562207
356,IND,2014,94,1105,1293859294
356,IND,2015,94,1105,1309053980
356,IND,2016,94,1105,1324171354
356,IND,2017,94,1105,1339180127
356,IND,2004,95,27,1
356,IND,2005,95,27,1
356,IND,2006,95,27,1
356,IND,2007,95,27,1
356,IND,2008,95,27,1
356,IND,2009,95,27,1
356,IND,2010,95,27,1
356,IND,2011,95,27,1
356,IND,2012,95,27,1
356,IND,2013,95,27,1
356,IND,2014,95,27,1
356,IND,2015,95,27,1
356,IND,2016,95,27,1
356,IND,2017,95,27,1
356,IND,2004,96,32,1
356,IND,2005,96,32,1
356,IND,2006,96,32,1
356,IND,2007,96,32,1
356,IND,2008,96,32,1
356,IND,2009,96,32,1
356,IND,2010,96,32,1
356,IND,2011,96,32,1
356,IND,2012,96,32,1
356,IND,2013,96,32,1
356,IND,2014,96,32,1
356,IND,2015,96,32,1
356,IND,2016,96,32,1
356,IND,2017,96,32,1
356,IND,2017,97,1208,Yes
356,IND,2018,98,,1
356,IND,2017,99,1331,0.33333
356,IND,2017,100,1207,Yes
356,IND,2017,101,1514,2012-17
356,IND,2017,102,1504,-0.391384512
356,IND,2017,103,1505,-0.056629803
356,IND,2017,104,1302,Yes
356,IND,2017,109,1110,No
356,IND,2018,110,,1
356,IND,2004,111,3,80
356,IND,2005,111,3,80
356,IND,2006,111,3,80
356,IND,2007,111,3,80
356,IND,2008,111,3,80
356,IND,2009,111,3,80
356,IND,2010,111,3,80
356,IND,2011,111,3,80
356,IND,2012,111,3,80
356,IND,2013,111,3,80
356,IND,2014,111,3,80
356,IND,2015,111,3,80
356,IND,2016,111,3,80
356,IND,2017,111,3,80
356,IND,2004,112,7,1
356,IND,2005,112,7,1
356,IND,2006,112,7,1
356,IND,2007,112,7,1
356,IND,2008,112,7,1
356,IND,2009,112,7,1
356,IND,2010,112,7,1
356,IND,2011,112,7,1
356,IND,2012,112,7,1
356,IND,2013,112,7,1
356,IND,2014,112,7,1
356,IND,2015,112,7,1
356,IND,2016,112,7,1
356,IND,2017,112,7,1
356,IND,2004,113,4,78.88888889
356,IND,2005,113,4,77.77777778
356,IND,2006,113,4,80
356,IND,2007,113,4,78.88888889
356,IND,2008,113,4,80
356,IND,2009,113,4,75.55555556
356,IND,2010,113,4,81.11111111
356,IND,2011,113,4,76.66666667
356,IND,2012,113,4,75.55555556
356,IND,2013,113,4,73.33333333
356,IND,2014,113,4,81.11111111
356,IND,2015,113,4,77.7778
356,IND,2016,113,4,81.11113333
356,IND,2017,113,4,91.11113333
356,IND,2017,114,1406,15.86
356,IND,2016,115,33,9.17
356,IND,2016,116,33,1.83
356,IND,2016,117,33,2.06
356,IND,2018,118,,1
356,IND,2017,119,1305,SNA 2008
356,IND,2006,121,9,1171518.59
356,IND,2007,121,9,4706699.3
356,IND,2008,121,9,4328326.04
356,IND,2009,121,9,9426779.02
356,IND,2010,121,9,107520430.5
356,IND,2011,121,9,924373.99
356,IND,2012,121,9,998312.2
356,IND,2013,121,9,7482641.3
356,IND,2014,121,9,3043154.34
356,IND,2015,121,9,1351739.8
356,IND,2016,121,9,1355733.607
356,IND,2006-2008,123,9,10206543.93
356,IND,2006-2015,122,9,140953975.1
356,IND,2007-2009,123,9,18461804.36
356,IND,2007-2016,122,9,141138190.1
356,IND,2008-2010,123,9,121275535.5
356,IND,2009-2011,123,9,117871583.5
356,IND,2010-2012,123,9,109443116.7
356,IND,2011-2013,123,9,9405327.49
356,IND,2012-2014,123,9,11524107.84
356,IND,2013-2015,123,9,11877535.44
356,IND,2014-2016,123,9,5750627.747
356,IND,2018,124,,0
356,IND,2017,125,1335,0
356,IND,2018,126,,0
